File ID,Temperature (K),G,Pressure (bar),theta,V(cm3/g)
1,77,-0.22339356,0.1,0.301011268,550.5998118347162
1,77,-0.22339356,0.2,0.462734298,846.4182058735073
1,77,-0.22339356,0.3,0.563683584,1031.0712862905798
1,77,-0.22339356,0.4,0.63269768,1157.3095780462993
1,77,-0.22339356,0.5,0.682860963,1249.0665888862109
1,77,-0.22339356,0.6,0.720968858,1318.7722844763744
1,77,-0.22339356,0.7,0.750900966,1373.5231020856888
1,77,-0.22339356,0.8,0.775033477,1417.6654895251488
1,77,-0.22339356,0.9,0.794903098,1454.0103401897663
1,77,-0.22339356,1.0,0.811547689,1484.4560731138436
1,77,-0.22339356,1.1,0.825693494,1510.331109696363
10,77,0.31689255,0.1,0.012446493,22.76671152324474
10,77,0.31689255,0.2,0.024586965,44.97365959930361
10,77,0.31689255,0.3,0.036432564,66.64123577944017
10,77,0.31689255,0.4,0.047993905,87.78885666902426
10,77,0.31689255,0.5,0.059281099,108.4350169733685
10,77,0.31689255,0.6,0.070303781,128.59734071439843
10,77,0.31689255,0.7,0.081071144,148.29264342232256
10,77,0.31689255,0.8,0.091591955,167.53696140230136
10,77,0.31689255,0.9,0.101874588,186.3456120969506
10,77,0.31689255,1.0,0.11192704,204.73322335300998
10,77,0.31689255,1.1,0.121756954,222.7137754921792
11,77,0.35705319,0.1,0.009600613,17.554563056434866
11,77,0.35705319,0.2,0.019018636,34.77526329926872
11,77,0.35705319,0.3,0.028259227,51.6715320467148
11,77,0.35705319,0.4,0.037327356,68.25245686207667
11,77,0.35705319,0.5,0.046227804,84.52677972526462
11,77,0.35705319,0.6,0.054965181,100.50292994549991
11,77,0.35705319,0.7,0.063543927,116.18902598979817
11,77,0.35705319,0.8,0.071968324,131.59289742477225
11,77,0.35705319,0.9,0.0802425,146.72209223056637
11,77,0.35705319,1.0,0.088370437,161.5838914287249
11,77,0.35705319,1.1,0.096355979,176.18532371006037
12,77,-0.05082831,0.1,0.122348963,223.34532800584066
12,77,-0.05082831,0.2,0.218023034,397.99623018920516
12,77,-0.05082831,0.3,0.294888328,538.3121256389719
12,77,-0.05082831,0.4,0.357994928,653.511829263214
12,77,-0.05082831,0.5,0.41073353,749.7849816744814
12,77,-0.05082831,0.6,0.455465265,831.4417753315338
12,77,-0.05082831,0.7,0.493884906,901.5759808908539
12,77,-0.05082831,0.8,0.52724045,962.4657892948143
12,77,-0.05082831,0.9,0.556471238,1015.8259467791829
12,77,-0.05082831,1.0,0.582297821,1062.9718032700557
12,77,-0.05082831,1.1,0.605282155,1104.9291970260272
13,77,0.20331324,0.1,0.025795065,47.32992955078485
13,77,0.20331324,0.2,0.050292824,92.2795045032847
13,77,0.20331324,0.3,0.073588743,135.0238901092442
13,77,0.20331324,0.4,0.095769147,175.72147930810635
13,77,0.20331324,0.5,0.116912286,214.51584867110085
13,77,0.20331324,0.6,0.137089259,251.53745379743364
13,77,0.20331324,0.7,0.156364813,286.9050953549311
13,77,0.20331324,0.8,0.174798035,320.72718879233776
13,77,0.20331324,0.9,0.192442958,353.1028762549987
13,77,0.20331324,1.0,0.209349091,384.1229990523709
13,77,0.20331324,1.1,0.225561883,413.87094902580685
14,77,1.42821276,0.1,8.83e-06,0.01623845613459317
14,77,1.42821276,0.2,1.77e-05,0.032550472659377015
14,77,1.42821276,0.3,2.65e-05,0.04873375850132717
14,77,1.42821276,0.4,3.53e-05,0.06491704434327732
14,77,1.42821276,0.5,4.41e-05,0.08110033018522747
14,77,1.42821276,0.6,5.3e-05,0.09746751700265434
14,77,1.42821276,0.7,6.18e-05,0.11365080284460449
14,77,1.42821276,0.8,7.06e-05,0.12983408868655463
14,77,1.42821276,0.9,7.95e-05,0.14620127550398151
14,77,1.42821276,1.0,8.83e-05,0.16238456134593168
14,77,1.42821276,1.1,9.71e-05,0.1785678471878818
15,77,0.13052208,0.1,0.040868203,75.42539746031784
15,77,0.13052208,0.2,0.078527144,144.92785620213377
15,77,0.13052208,0.3,0.11334056,209.17868070624493
15,77,0.13052208,0.4,0.145619225,268.7514281821604
15,77,0.13052208,0.5,0.175630246,324.1390650477927
15,77,0.13052208,0.6,0.203604475,375.7676463429123
15,77,0.13052208,0.7,0.229742455,424.0072895273664
15,77,0.13052208,0.8,0.254219242,469.18107385124625
15,77,0.13052208,0.9,0.277188321,511.57226763269153
15,77,0.13052208,1.0,0.298784838,551.4302931613282
15,77,0.13052208,1.1,0.319128254,588.975624858457
16,77,1.30082823,0.1,2.03e-05,0.03702618430383279
16,77,1.30082823,0.2,4.06e-05,0.07405236860766558
16,77,1.30082823,0.3,6.09e-05,0.11107855291149837
16,77,1.30082823,0.4,8.12e-05,0.14810473721533116
16,77,1.30082823,0.5,0.0001015,0.18513092151916394
16,77,1.30082823,0.6,0.000121798,0.22215345792306532
16,77,1.30082823,0.7,0.000142095,0.25917417037700097
16,77,1.30082823,0.8,0.00016239,0.29619123493100524
16,77,1.30082823,0.9,0.000182686,0.33321012343497525
16,77,1.30082823,1.0,0.00020298,0.37022536403901374
16,77,1.30082823,1.1,0.000223273,0.40723878069308656
17,77,0.2572791,0.1,0.018268155,33.327808560213114
17,77,0.2572791,0.2,0.035880833,65.45978689172371
17,77,0.2572791,0.3,0.052872692,96.45916388595954
17,77,0.2572791,0.4,0.069275986,126.38478265747162
17,77,0.2572791,0.5,0.085120776,155.29148548524918
17,77,0.2572791,0.6,0.100435109,183.23044037430913
17,77,0.2572791,0.7,0.115245183,210.24944207615525
17,77,0.2572791,0.8,0.129575502,236.39319486557406
17,77,0.2572791,0.9,0.143449005,261.70354788390244
17,77,0.2572791,1.0,0.156887193,286.21972683356404
17,77,0.2572791,1.1,0.169910238,309.978532834008
18,77,8.73995928,0.1,1.5500000000000002e-26,2.824758110415482e-23
18,77,8.73995928,0.2,3.1100000000000004e-26,5.667740466704611e-23
18,77,8.73995928,0.3,4.66e-26,8.492498577120092e-23
18,77,8.73995928,0.4,6.210000000000001e-26,1.1317256687535574e-22
18,77,8.73995928,0.5,7.77e-26,1.4160239043824702e-22
18,77,8.73995928,0.6,9.32e-26,1.6984997154240183e-22
18,77,8.73995928,0.7,1.09e-25,1.9864428002276606e-22
18,77,8.73995928,0.8,1.24e-25,2.2598064883323845e-22
18,77,8.73995928,0.9,1.4e-25,2.5513944223107574e-22
18,77,8.73995928,1.0,1.55e-25,2.8247581104154813e-22
18,77,8.73995928,1.1,1.71e-25,3.1163460443938536e-22
19,77,0.00564759,0.1,0.08790418,160.4671378799055
19,77,0.00564759,0.2,0.161602799,295.0023381016882
19,77,0.00564759,0.3,0.224281907,409.4216645276385
19,77,0.00564759,0.4,0.278241064,507.92291311675524
19,77,0.00564759,0.5,0.32518161,593.6118424388882
19,77,0.00564759,0.6,0.366389319,668.8356045150263
19,77,0.00564759,0.7,0.402853973,735.4010245116754
19,77,0.00564759,0.8,0.435349906,794.7216320328102
19,77,0.00564759,0.9,0.464491598,847.9191467382285
19,77,0.00564759,1.0,0.490772899,895.8950808886898
19,77,0.00564759,1.1,0.514595249,939.3822543322434
2,77,-0.37587849,0.1,0.538462145,988.4963009443431
2,77,-0.37587849,0.2,0.700000513,1285.044685471144
2,77,-0.37587849,0.3,0.7777782,1427.8271570142585
2,77,-0.37587849,0.4,0.823529767,1511.8168212123003
2,77,-0.37587849,0.5,0.853658842,1567.127077401943
2,77,-0.37587849,0.6,0.875000267,1606.3051697994715
2,77,-0.37587849,0.7,0.890909328,1635.5106545230035
2,77,-0.37587849,0.8,0.90322602,1658.1213516628566
2,77,-0.37587849,0.9,0.913043672,1676.144369206567
2,77,-0.37587849,1.0,0.921052809,1690.847356912892
2,77,-0.37587849,1.1,0.927711007,1703.0703221762258
20,77,-38.89432482,0.1,1.0,1825.0680993053659
20,77,-38.89432482,0.2,1.0,1825.0680993053659
20,77,-38.89432482,0.3,1.0,1825.0680993053659
20,77,-38.89432482,0.4,1.0,1825.0680993053659
20,77,-38.89432482,0.5,1.0,1825.0680993053659
20,77,-38.89432482,0.6,1.0,1825.0680993053659
20,77,-38.89432482,0.7,1.0,1825.0680993053659
20,77,-38.89432482,0.8,1.0,1825.0680993053659
20,77,-38.89432482,0.9,1.0,1825.0680993053659
20,77,-38.89432482,1.0,1.0,1825.0680993053659
20,77,-38.89432482,1.1,1.0,1825.0680993053659
21,77,0.38529114,0.1,0.007995535,14.59567243865548
21,77,0.38529114,0.2,0.015864228,28.959797609559153
21,77,0.38529114,0.3,0.023609072,43.09783916806477
21,77,0.38529114,0.4,0.031232969,57.015094651037245
21,77,0.38529114,0.5,0.038738729,70.71669365137464
21,77,0.38529114,0.6,0.046129079,84.20761424730946
21,77,0.38529114,0.7,0.053406659,97.4926757004968
21,77,0.38529114,0.8,0.060574031,110.5765548853157
21,77,0.38529114,0.9,0.067633679,123.46378628886899
21,77,0.38529114,1.0,0.074588014,136.1587711383727
21,77,0.38529114,1.1,0.081439375,148.66577922663438
22,77,54.06939915,0.1,3.32e-155,6.052664199438773e-152
22,77,54.06939915,0.2,6.65e-155,1.2123559315140918e-151
22,77,54.06939915,0.3,9.97e-155,1.8176223514579688e-151
22,77,54.06939915,0.4,1.33e-154,2.4247118630281836e-151
22,77,54.06939915,0.5,1.66e-154,3.0263320997193867e-151
22,77,54.06939915,0.6,1.99e-154,3.62795233641059e-151
22,77,54.06939915,0.7,2.33e-154,4.247803489365163e-151
22,77,54.06939915,0.8,2.66e-154,4.849423726056367e-151
22,77,54.06939915,0.9,2.9900000000000004e-154,5.4510439627475706e-151
22,77,54.06939915,1.0,3.32e-154,6.052664199438773e-151
22,77,54.06939915,1.1,3.66e-154,6.672515352393348e-151
23,77,-45.94879224,0.1,1.0,1830.125130131254
23,77,-45.94879224,0.2,1.0,1830.125130131254
23,77,-45.94879224,0.3,1.0,1830.125130131254
23,77,-45.94879224,0.4,1.0,1830.125130131254
23,77,-45.94879224,0.5,1.0,1830.125130131254
23,77,-45.94879224,0.6,1.0,1830.125130131254
23,77,-45.94879224,0.7,1.0,1830.125130131254
23,77,-45.94879224,0.8,1.0,1830.125130131254
23,77,-45.94879224,0.9,1.0,1830.125130131254
23,77,-45.94879224,1.0,1.0,1830.125130131254
23,77,-45.94879224,1.1,1.0,1830.125130131254
24,77,-72.13478454,0.1,1.0,1837.9075660335475
24,77,-72.13478454,0.2,1.0,1837.9075660335475
24,77,-72.13478454,0.3,1.0,1837.9075660335475
24,77,-72.13478454,0.4,1.0,1837.9075660335475
24,77,-72.13478454,0.5,1.0,1837.9075660335475
24,77,-72.13478454,0.6,1.0,1837.9075660335475
24,77,-72.13478454,0.7,1.0,1837.9075660335475
24,77,-72.13478454,0.8,1.0,1837.9075660335475
24,77,-72.13478454,0.9,1.0,1837.9075660335475
24,77,-72.13478454,1.0,1.0,1837.9075660335475
24,77,-72.13478454,1.1,1.0,1837.9075660335475
25,77,-60.0715323,0.1,1.0,1841.9690183670955
25,77,-60.0715323,0.2,1.0,1841.9690183670955
25,77,-60.0715323,0.3,1.0,1841.9690183670955
25,77,-60.0715323,0.4,1.0,1841.9690183670955
25,77,-60.0715323,0.5,1.0,1841.9690183670955
25,77,-60.0715323,0.6,1.0,1841.9690183670955
25,77,-60.0715323,0.7,1.0,1841.9690183670955
25,77,-60.0715323,0.8,1.0,1841.9690183670955
25,77,-60.0715323,0.9,1.0,1841.9690183670955
25,77,-60.0715323,1.0,1.0,1841.9690183670955
25,77,-60.0715323,1.1,1.0,1841.9690183670955
26,77,0.98205315,0.1,0.000163053,0.3013135689507694
26,77,0.98205315,0.2,0.000326052,0.6025273486751931
26,77,0.98205315,0.3,0.000488998,0.9036431871219072
26,77,0.98205315,0.4,0.000651891,1.2046610842909116
26,77,0.98205315,0.5,0.000814731,1.505581040182206
26,77,0.98205315,0.6,0.000977518,1.806403054795791
26,77,0.98205315,0.7,0.001140252,2.107127128131667
26,77,0.98205315,0.8,0.001302933,2.407753260189833
26,77,0.98205315,0.9,0.001465561,2.7082814509702886
26,77,0.98205315,1.0,0.001628136,3.008711700473036
26,77,0.98205315,1.1,0.001790658,3.3090440086980726
27,77,-15.85215762,0.1,1.0,1828.9491131261411
27,77,-15.85215762,0.2,1.0,1828.9491131261411
27,77,-15.85215762,0.3,1.0,1828.9491131261411
27,77,-15.85215762,0.4,1.0,1828.9491131261411
27,77,-15.85215762,0.5,1.0,1828.9491131261411
27,77,-15.85215762,0.6,1.0,1828.9491131261411
27,77,-15.85215762,0.7,1.0,1828.9491131261411
27,77,-15.85215762,0.8,1.0,1828.9491131261411
27,77,-15.85215762,0.9,1.0,1828.9491131261411
27,77,-15.85215762,1.0,1.0,1828.9491131261411
27,77,-15.85215762,1.1,1.0,1828.9491131261411
28,77,-67.59161214,0.1,1.0,1829.2315838819943
28,77,-67.59161214,0.2,1.0,1829.2315838819943
28,77,-67.59161214,0.3,1.0,1829.2315838819943
28,77,-67.59161214,0.4,1.0,1829.2315838819943
28,77,-67.59161214,0.5,1.0,1829.2315838819943
28,77,-67.59161214,0.6,1.0,1829.2315838819943
28,77,-67.59161214,0.7,1.0,1829.2315838819943
28,77,-67.59161214,0.8,1.0,1829.2315838819943
28,77,-67.59161214,0.9,1.0,1829.2315838819943
28,77,-67.59161214,1.0,1.0,1829.2315838819943
28,77,-67.59161214,1.1,1.0,1829.2315838819943
29,77,-9.44465301,0.1,1.0,1827.7746065399983
29,77,-9.44465301,0.2,1.0,1827.7746065399983
29,77,-9.44465301,0.3,1.0,1827.7746065399983
29,77,-9.44465301,0.4,1.0,1827.7746065399983
29,77,-9.44465301,0.5,1.0,1827.7746065399983
29,77,-9.44465301,0.6,1.0,1827.7746065399983
29,77,-9.44465301,0.7,1.0,1827.7746065399983
29,77,-9.44465301,0.8,1.0,1827.7746065399983
29,77,-9.44465301,0.9,1.0,1827.7746065399983
29,77,-9.44465301,1.0,1.0,1827.7746065399983
29,77,-9.44465301,1.1,1.0,1827.7746065399983
3,77,-0.07028112,0.1,0.136669927,251.52473468905495
3,77,-0.07028112,0.2,0.240474255,442.56424596190163
3,77,-0.07028112,0.3,0.321995561,592.5945072874621
3,77,-0.07028112,0.4,0.387713415,713.5403960760326
3,77,-0.07028112,0.5,0.441817159,813.111897678463
3,77,-0.07028112,0.6,0.487135616,896.5151241500943
3,77,-0.07028112,0.7,0.525647915,967.3924268667378
3,77,-0.07028112,0.8,0.558780236,1028.3685203796701
3,77,-0.07028112,0.9,0.587586313,1081.3826767043272
3,77,-0.07028112,1.0,0.612861563,1127.89876616159
3,77,-0.07028112,1.1,0.63521767,1169.0425203530667
30,77,175.2371876,0.1,0.0,0.0
30,77,175.2371876,0.2,0.0,0.0
30,77,175.2371876,0.3,0.0,0.0
30,77,175.2371876,0.4,0.0,0.0
30,77,175.2371876,0.5,0.0,0.0
30,77,175.2371876,0.6,0.0,0.0
30,77,175.2371876,0.7,0.0,0.0
30,77,175.2371876,0.8,0.0,0.0
30,77,175.2371876,0.9,0.0,0.0
30,77,175.2371876,1.0,0.0,0.0
30,77,175.2371876,1.1,0.0,0.0
31,77,-6.15022551,0.1,1.0,1829.8471944290345
31,77,-6.15022551,0.2,1.0,1829.8471944290345
31,77,-6.15022551,0.3,1.0,1829.8471944290345
31,77,-6.15022551,0.4,1.0,1829.8471944290345
31,77,-6.15022551,0.5,1.0,1829.8471944290345
31,77,-6.15022551,0.6,1.0,1829.8471944290345
31,77,-6.15022551,0.7,1.0,1829.8471944290345
31,77,-6.15022551,0.8,1.0,1829.8471944290345
31,77,-6.15022551,0.9,1.0,1829.8471944290345
31,77,-6.15022551,1.0,1.0,1829.8471944290345
31,77,-6.15022551,1.1,1.0,1829.8471944290345
32,77,-45.72728121,0.1,1.0,1830.125130131254
32,77,-45.72728121,0.2,1.0,1830.125130131254
32,77,-45.72728121,0.3,1.0,1830.125130131254
32,77,-45.72728121,0.4,1.0,1830.125130131254
32,77,-45.72728121,0.5,1.0,1830.125130131254
32,77,-45.72728121,0.6,1.0,1830.125130131254
32,77,-45.72728121,0.7,1.0,1830.125130131254
32,77,-45.72728121,0.8,1.0,1830.125130131254
32,77,-45.72728121,0.9,1.0,1830.125130131254
32,77,-45.72728121,1.0,1.0,1830.125130131254
32,77,-45.72728121,1.1,1.0,1830.125130131254
33,77,-11.60705247,0.1,1.0,1829.5649334748184
33,77,-11.60705247,0.2,1.0,1829.5649334748184
33,77,-11.60705247,0.3,1.0,1829.5649334748184
33,77,-11.60705247,0.4,1.0,1829.5649334748184
33,77,-11.60705247,0.5,1.0,1829.5649334748184
33,77,-11.60705247,0.6,1.0,1829.5649334748184
33,77,-11.60705247,0.7,1.0,1829.5649334748184
33,77,-11.60705247,0.8,1.0,1829.5649334748184
33,77,-11.60705247,0.9,1.0,1829.5649334748184
33,77,-11.60705247,1.0,1.0,1829.5649334748184
33,77,-11.60705247,1.1,1.0,1829.5649334748184
34,77,-30.02509848,0.1,1.0,1828.913499840515
34,77,-30.02509848,0.2,1.0,1828.913499840515
34,77,-30.02509848,0.3,1.0,1828.913499840515
34,77,-30.02509848,0.4,1.0,1828.913499840515
34,77,-30.02509848,0.5,1.0,1828.913499840515
34,77,-30.02509848,0.6,1.0,1828.913499840515
34,77,-30.02509848,0.7,1.0,1828.913499840515
34,77,-30.02509848,0.8,1.0,1828.913499840515
34,77,-30.02509848,0.9,1.0,1828.913499840515
34,77,-30.02509848,1.0,1.0,1828.913499840515
34,77,-30.02509848,1.1,1.0,1828.913499840515
35,77,-38.73870234,0.1,1.0,1837.4337749291283
35,77,-38.73870234,0.2,1.0,1837.4337749291283
35,77,-38.73870234,0.3,1.0,1837.4337749291283
35,77,-38.73870234,0.4,1.0,1837.4337749291283
35,77,-38.73870234,0.5,1.0,1837.4337749291283
35,77,-38.73870234,0.6,1.0,1837.4337749291283
35,77,-38.73870234,0.7,1.0,1837.4337749291283
35,77,-38.73870234,0.8,1.0,1837.4337749291283
35,77,-38.73870234,0.9,1.0,1837.4337749291283
35,77,-38.73870234,1.0,1.0,1837.4337749291283
35,77,-38.73870234,1.1,1.0,1837.4337749291283
36,77,-36.04919448,0.1,1.0,1841.3970102560904
36,77,-36.04919448,0.2,1.0,1841.3970102560904
36,77,-36.04919448,0.3,1.0,1841.3970102560904
36,77,-36.04919448,0.4,1.0,1841.3970102560904
36,77,-36.04919448,0.5,1.0,1841.3970102560904
36,77,-36.04919448,0.6,1.0,1841.3970102560904
36,77,-36.04919448,0.7,1.0,1841.3970102560904
36,77,-36.04919448,0.8,1.0,1841.3970102560904
36,77,-36.04919448,0.9,1.0,1841.3970102560904
36,77,-36.04919448,1.0,1.0,1841.3970102560904
36,77,-36.04919448,1.1,1.0,1841.3970102560904
37,77,-11.41691694,0.1,1.0,1847.3307608736375
37,77,-11.41691694,0.2,1.0,1847.3307608736375
37,77,-11.41691694,0.3,1.0,1847.3307608736375
37,77,-11.41691694,0.4,1.0,1847.3307608736375
37,77,-11.41691694,0.5,1.0,1847.3307608736375
37,77,-11.41691694,0.6,1.0,1847.3307608736375
37,77,-11.41691694,0.7,1.0,1847.3307608736375
37,77,-11.41691694,0.8,1.0,1847.3307608736375
37,77,-11.41691694,0.9,1.0,1847.3307608736375
37,77,-11.41691694,1.0,1.0,1847.3307608736375
37,77,-11.41691694,1.1,1.0,1847.3307608736375
38,77,-15.5936235,0.1,1.0,1827.7746065399986
38,77,-15.5936235,0.2,1.0,1827.7746065399986
38,77,-15.5936235,0.3,1.0,1827.7746065399986
38,77,-15.5936235,0.4,1.0,1827.7746065399986
38,77,-15.5936235,0.5,1.0,1827.7746065399986
38,77,-15.5936235,0.6,1.0,1827.7746065399986
38,77,-15.5936235,0.7,1.0,1827.7746065399986
38,77,-15.5936235,0.8,1.0,1827.7746065399986
38,77,-15.5936235,0.9,1.0,1827.7746065399986
38,77,-15.5936235,1.0,1.0,1827.7746065399986
38,77,-15.5936235,1.1,1.0,1827.7746065399986
39,77,-7.58847843,0.1,1.0,1828.057056760574
39,77,-7.58847843,0.2,1.0,1828.057056760574
39,77,-7.58847843,0.3,1.0,1828.057056760574
39,77,-7.58847843,0.4,1.0,1828.057056760574
39,77,-7.58847843,0.5,1.0,1828.057056760574
39,77,-7.58847843,0.6,1.0,1828.057056760574
39,77,-7.58847843,0.7,1.0,1828.057056760574
39,77,-7.58847843,0.8,1.0,1828.057056760574
39,77,-7.58847843,0.9,1.0,1828.057056760574
39,77,-7.58847843,1.0,1.0,1828.057056760574
39,77,-7.58847843,1.1,1.0,1828.057056760574
4,77,-0.28990962,0.1,0.399454488,737.5422864576128
4,77,-0.28990962,0.2,0.57087171,1054.0425478142763
4,77,-0.28990962,0.3,0.666161257,1229.9826673552293
4,77,-0.28990962,0.4,0.726821556,1341.9842519303972
4,77,-0.28990962,0.5,0.768826945,1419.541900116344
4,77,-0.28990962,0.6,0.799635995,1476.4269217225776
4,77,-0.28990962,0.7,0.823198766,1519.932603898358
4,77,-0.28990962,0.8,0.841802737,1554.282487854427
4,77,-0.28990962,0.9,0.856864245,1582.091661068222
4,77,-0.28990962,1.0,0.869307139,1605.0658940950136
4,77,-0.28990962,1.1,0.879759713,1624.365252492327
40,77,-23.08923045,0.1,1.0,1826.6371307704276
40,77,-23.08923045,0.2,1.0,1826.6371307704276
40,77,-23.08923045,0.3,1.0,1826.6371307704276
40,77,-23.08923045,0.4,1.0,1826.6371307704276
40,77,-23.08923045,0.5,1.0,1826.6371307704276
40,77,-23.08923045,0.6,1.0,1826.6371307704276
40,77,-23.08923045,0.7,1.0,1826.6371307704276
40,77,-23.08923045,0.8,1.0,1826.6371307704276
40,77,-23.08923045,0.9,1.0,1826.6371307704276
40,77,-23.08923045,1.0,1.0,1826.6371307704276
40,77,-23.08923045,1.1,1.0,1826.6371307704276
41,77,404.8493717,0.1,0.0,0.0
41,77,404.8493717,0.2,0.0,0.0
41,77,404.8493717,0.3,0.0,0.0
41,77,404.8493717,0.4,0.0,0.0
41,77,404.8493717,0.5,0.0,0.0
41,77,404.8493717,0.6,0.0,0.0
41,77,404.8493717,0.7,0.0,0.0
41,77,404.8493717,0.8,0.0,0.0
41,77,404.8493717,0.9,0.0,0.0
41,77,404.8493717,1.0,0.0,0.0
41,77,404.8493717,1.1,0.0,0.0
42,77,61.24434849,0.1,1.43e-175,2.6149482872546935e-172
42,77,61.24434849,0.2,2.86e-175,5.229896574509387e-172
42,77,61.24434849,0.3,4.29e-175,7.844844861764082e-172
42,77,61.24434849,0.4,5.72e-175,1.0459793149018774e-171
42,77,61.24434849,0.5,7.15e-175,1.3074741436273468e-171
42,77,61.24434849,0.6,8.58e-175,1.5689689723528163e-171
42,77,61.24434849,0.7,1e-174,1.8286351659123734e-171
42,77,61.24434849,0.8,1.1399999999999999e-174,2.0846440891401056e-171
42,77,61.24434849,0.9,1.29e-174,2.3589393640269616e-171
42,77,61.24434849,1.0,1.43e-174,2.6149482872546935e-171
42,77,61.24434849,1.1,1.57e-174,2.8709572104824264e-171
43,77,-4.43586819,0.1,1.0,1828.913499840515
43,77,-4.43586819,0.2,1.0,1828.913499840515
43,77,-4.43586819,0.3,1.0,1828.913499840515
43,77,-4.43586819,0.4,1.0,1828.913499840515
43,77,-4.43586819,0.5,1.0,1828.913499840515
43,77,-4.43586819,0.6,1.0,1828.913499840515
43,77,-4.43586819,0.7,1.0,1828.913499840515
43,77,-4.43586819,0.8,1.0,1828.913499840515
43,77,-4.43586819,0.9,1.0,1828.913499840515
43,77,-4.43586819,1.0,1.0,1828.913499840515
43,77,-4.43586819,1.1,1.0,1828.913499840515
44,77,1.22803707,0.1,3.27e-05,0.05978713121656338
44,77,1.22803707,0.2,6.53e-05,0.11939142716946752
44,77,1.22803707,0.3,9.8e-05,0.17917855838603086
44,77,1.22803707,0.4,0.000130667,0.23890535396558668
44,77,1.22803707,0.5,0.000163328,0.298621179429323
44,77,1.22803707,0.6,0.000195987,0.35833334818778606
44,77,1.22803707,0.7,0.000228645,0.4180436885936126
44,77,1.22803707,0.8,0.000261299,0.4777467155888927
44,77,1.22803707,0.9,0.000293952,0.5374479142315363
44,77,1.22803707,1.0,0.000326603,0.5971454561689066
44,77,1.22803707,1.1,0.000359252,0.6568393414010038
5,77,300.3739768,0.1,0.0,0.0
5,77,300.3739768,0.2,0.0,0.0
5,77,300.3739768,0.3,0.0,0.0
5,77,300.3739768,0.4,0.0,0.0
5,77,300.3739768,0.5,0.0,0.0
5,77,300.3739768,0.6,0.0,0.0
5,77,300.3739768,0.7,0.0,0.0
5,77,300.3739768,0.8,0.0,0.0
5,77,300.3739768,0.9,0.0,0.0
5,77,300.3739768,1.0,0.0,0.0
5,77,300.3739768,1.1,0.0,0.0
6,77,0.65386542,0.1,0.001391135,2.5431606858722784
6,77,0.65386542,0.2,0.002778405,5.079255690807123
6,77,0.65386542,0.3,0.004161826,7.608314264712686
6,77,0.65386542,0.4,0.005541413,10.130363829377853
6,77,0.65386542,0.5,0.006917184,12.645437290949294
6,77,0.65386542,0.6,0.008289153,15.153560243096647
6,77,0.65386542,0.7,0.009657337,17.654763763847313
6,77,0.65386542,0.8,0.011021751,20.149075274990185
6,77,0.65386542,0.9,0.01238241,22.63652219831415
6,77,0.65386542,1.0,0.013739331,25.117135611846628
6,77,0.65386542,1.1,0.015092527,27.590939281137974
7,77,0.19829316,0.1,0.026632556,48.64128882179429
7,77,0.19829316,0.2,0.051883326,94.75890504093219
7,77,0.19829316,0.3,0.075857128,138.5442866332401
7,77,0.19829316,0.4,0.098648442,180.16999041106013
7,77,0.19829316,0.5,0.120342649,219.79195491370837
7,77,0.19829316,0.6,0.141017104,257.5514601180977
7,77,0.19829316,0.7,0.160742058,293.5768113652932
7,77,0.19829316,0.8,0.179581453,327.9847913362306
7,77,0.19829316,0.9,0.197593617,360.88192938897794
7,77,0.19829316,1.0,0.214831862,392.3655937366978
7,77,0.19829316,1.1,0.23134502,422.5249703897657
8,77,0.13114959,0.1,0.040707739,74.46124386817552
8,77,0.13114959,0.2,0.078230876,143.09731955039308
8,77,0.13114959,0.3,0.112929045,206.56605761241534
8,77,0.13114959,0.4,0.145109694,265.4298317224232
8,77,0.13114959,0.5,0.175037218,320.1722644312179
8,77,0.13114959,0.6,0.202940243,371.2115508230462
8,77,0.13114959,0.7,0.229017473,418.91115365376345
8,77,0.13114959,0.8,0.253442434,463.58848091803816
8,77,0.13114959,0.9,0.276367337,505.5219519206224
8,77,0.13114959,1.0,0.297926254,544.956806710046
8,77,0.13114959,1.1,0.318237741,582.1099039830799
9,77,0.37713351,0.1,0.008429721,15.416512324647606
9,77,0.37713351,0.2,0.01671851,30.57528421934062
9,77,0.37713351,0.3,0.024869872,45.48272572727003
9,77,0.37713351,0.4,0.032887196,60.145034747544
9,77,0.37713351,0.5,0.040773761,74.56820800815778
9,77,0.37713351,0.6,0.048532741,88.75805021013508
9,77,0.37713351,0.7,0.056167206,102.72017585635645
9,77,0.37713351,0.8,0.063680131,116.46002571101393
9,77,0.37713351,0.9,0.071074394,129.98286314195448
9,77,0.37713351,1.0,0.078352785,143.29379058013475
9,77,0.37713351,1.1,0.085518006,156.39774951962085
