Element,X,Y,Z
C,1.00381526,4.47611286,3.47790646
C,4.66977626,3.84273386,3.78983946
C,5.15866926,4.57309686,2.68404846
C,2.39077026,4.51113486,3.21439946
C,2.85869526,5.00824286,1.97738746
C,6.54693626,4.59206786,2.41229546
C,7.00164726,5.02433286,1.15566646
C,0.54811626,5.21489886,1.20486646
C,4.24495026,5.01874786,1.70383546
C,4.69881926,5.18098886,0.37602946
C,1.93370726,5.20761086,0.92829646
C,2.38286626,5.10040486,-0.40694354
C,6.08585126,5.15287686,0.09914546
C,6.52552826,4.97382386,-1.22375754
C,0.07196526,4.78517686,-1.14218054
C,3.76877226,5.06477986,-0.68087154
C,4.22523926,4.61949986,-1.94125754
C,1.45822726,4.73410486,-1.41061654
C,1.92724326,4.05146586,-2.55514054
C,5.61348326,4.54641386,-2.20050854
C,6.07658326,3.80625486,-3.30067254
C,-0.35099074,3.29963086,-3.02322954
C,3.31474726,3.97671386,-2.80856854
C,3.80954526,3.03737586,-3.73895054
C,1.03772126,3.21495186,-3.26525854
C,1.55898226,2.12254086,-3.99364154
C,5.19961326,2.93687186,-3.96346054
C,5.71586326,1.81891286,-4.63161154
C,2.94947926,2.02422286,-4.21287154
C,3.50828226,0.80470186,-4.65187454
C,0.72896926,1.01077686,-4.25198154
C,1.32162426,-0.25585414,-4.45174554
C,4.89787926,0.70034286,-4.84132054
C,5.48588926,-0.55814914,-5.00235854
C,2.71839326,-0.36018514,-4.63188654
C,3.35392926,-1.61891914,-4.53440454
C,0.55895126,-1.41591214,-4.20686554
C,1.22606326,-2.61103914,-3.86540754
C,4.74916426,-1.73306214,-4.72967154
C,5.39826826,-2.96736614,-4.43622254
C,2.62892926,-2.70202814,-4.00725154
C,3.33154326,-3.75702614,-3.39224954
C,6.70522326,-3.21724014,-4.87628254
C,0.52810926,-3.60168914,-3.14447254
C,1.25878326,-4.49096114,-2.32888454
C,4.72477326,-3.90478214,-3.58918054
C,5.40132826,-4.89253414,-2.80655554
C,2.66614426,-4.55119714,-2.43514954
C,3.42716926,-5.17932614,-1.42246054
C,6.54196226,-5.53214114,-3.29830354
C,0.61138226,-5.09927114,-1.23460254
C,1.38205226,-5.47098614,-0.11361754
C,4.83538826,-5.27041014,-1.54850954
C,5.62268126,-5.51953414,-0.37307554
C,2.79413626,-5.48445414,-0.20147554
C,3.56630326,-5.56198014,0.97163546
C,7.01408126,-5.38291814,-0.45048854
C,0.75350226,-5.54466714,1.14774046
C,1.52844826,-5.32703514,2.30439246
C,4.97654926,-5.62519114,0.90149346
C,5.67766826,-5.61212814,2.13736246
C,2.93557726,-5.33197114,2.21638046
C,3.70772626,-4.80631514,3.27543446
C,6.69458926,-6.54258714,2.36221946
C,0.89963626,-4.82372714,3.46194346
C,1.65790926,-4.04657814,4.36398046
C,5.11922126,-4.86643614,3.20868046
C,5.88759926,-3.95378914,3.99911646
C,3.06590226,-4.00969614,4.24497946
C,3.79922726,-2.99313114,4.88541046
C,7.29695226,-3.86782514,3.90586946
C,7.98689126,-2.76429414,4.40805646
C,0.99214726,-3.10685414,5.18109046
C,1.69776326,-1.96960714,5.62832646
C,5.20226226,-2.93336614,4.72014446
C,5.89161126,-1.75165614,5.08734946
C,3.10074426,-1.90100214,5.45652846
C,3.76417326,-0.66429314,5.61056846
C,7.28660526,-1.66386614,4.89921146
C,7.93688726,-0.42834114,5.00914446
C,0.97127326,-0.81199714,5.98902246
C,1.60517426,0.44803686,5.91021646
C,5.15894226,-0.58768614,5.41037446
C,5.78404126,0.67310986,5.28333546
C,3.00116226,0.52226486,5.70491346
C,3.59188926,1.75083286,5.33112646
C,7.17839026,0.74758486,5.06195646
C,7.75588026,1.95630686,4.64884346
C,0.81189426,1.60834586,5.77037346
C,1.37025426,2.75298186,5.15795846
C,4.98410526,1.82215086,5.10707546
C,5.53599726,2.94128586,4.44510946
C,2.76083926,2.81681286,4.92236346
C,3.28102126,3.79307786,4.04277846
C,6.92756626,2.99535286,4.19540746
C,7.43269126,3.92898186,3.27771746
C,0.51095526,3.69027486,4.54340446
C,-5.91095274,4.26597886,4.77904646
C,-5.44657174,4.87965886,3.60371846
C,-1.76263274,4.40564286,4.00387446
C,-1.29207374,4.96269586,2.79414146
C,-4.05842774,4.91817286,3.33632646
C,-3.60168874,5.22320086,2.03476146
C,0.09383926,4.97905286,2.52160746
C,-6.35814074,5.20091886,2.58664146
C,-5.91913174,5.23378286,1.25165946
C,-2.21592674,5.22420786,1.75767046
C,-1.76715774,5.18704986,0.41836746
C,-4.53227574,5.22808986,0.97215246
C,-4.07993774,4.92482386,-0.33146354
C,-0.38149074,5.16008686,0.14236946
C,-6.83644474,4.99519586,0.21582646
C,-6.38438374,4.43322086,-0.98936154
C,-2.69362474,4.88155586,-0.60350654
C,-2.22793674,4.25836486,-1.78318354
C,-4.99637574,4.38302586,-1.25944054
C,-4.51116074,3.54456486,-2.28725154
C,-0.84056274,4.19062486,-2.04187254
C,-7.27374674,3.68850586,-1.78199954
C,-6.77351074,2.66932286,-2.60646054
C,-3.12224874,3.46526986,-2.53548354
C,-2.60679774,2.40668186,-3.31712354
C,-5.38228774,2.58749886,-2.85175454
C,-4.83604574,1.41020386,-3.40788654
C,-1.21601474,2.31272786,-3.54492754
C,-0.66435674,1.11199586,-4.04604154
C,-7.60751174,1.59635586,-2.96275654
C,-7.03677374,0.35366986,-3.27200754
C,-3.44401574,1.31185786,-3.62435754
C,-2.86020974,0.05118786,-3.88292754
C,-5.64233274,0.25429286,-3.48202754
C,-5.02393274,-1.01506614,-3.49654554
C,-1.46524974,-0.05073714,-4.07858054
C,-0.84058574,-1.31706514,-4.03970954
C,-7.80334674,-0.81178214,-3.13500654
C,-7.16109074,-2.04049514,-2.93118254
C,-3.62996974,-1.11673214,-3.68217454
C,-2.97525874,-2.33740014,-3.41174254
C,-5.76438174,-2.14395014,-3.08404954
C,-5.08434774,-3.28947414,-2.60372754
C,-1.57423574,-2.43108614,-3.57309854
C,-0.87783774,-3.52605614,-3.01938654
C,-7.87487074,-3.11642914,-2.40663754
C,-7.19879274,-4.18920614,-1.82056354
C,-3.68177274,-3.36648214,-2.74370354
C,-2.95992874,-4.31972114,-2.00309654
C,-5.78377374,-4.24562814,-1.81402354
C,-5.02996374,-5.04777214,-0.89118954
C,-1.55124274,-4.37781614,-2.11595754
C,-0.79847374,-5.06513514,-1.14085454
C,-6.74379574,-6.44603214,0.17355646
C,-3.61268574,-5.00536714,-0.95673554
C,-2.84164474,-5.42637914,0.15038846
C,-5.59947674,-5.65169314,0.26642246
C,-4.88003774,-5.56254114,1.49358146
C,-1.43189674,-5.44021414,0.06212446
C,-0.65619474,-5.53612714,1.23527946
C,-6.90352274,-5.07629914,2.75804646
C,-3.46957974,-5.52217114,1.41297346
C,-2.69234374,-5.32028314,2.57004446
C,-5.51872474,-5.29221214,2.74788246
C,-4.72218574,-4.95067314,3.88879846
C,-1.28193374,-5.32317014,2.48149246
C,-0.50841974,-4.84006314,3.55864346
C,-6.26485274,-5.21300714,5.75265346
C,-3.31799074,-4.88540914,3.75336546
C,-2.55482674,-4.16595014,4.70225146
C,-5.26941474,-4.47842514,5.11160546
C,-4.61853874,-3.39533014,5.77123246
C,-1.14968074,-4.12243014,4.58867946
C,-0.41439274,-3.16120414,5.31318946
C,-6.69457374,-2.39037814,6.71038146
C,-3.21993774,-3.27738014,5.57675146
C,-2.51326274,-2.16769014,6.07966546
C,-5.31688074,-2.33764814,6.44108246
C,-4.63259574,-1.10904814,6.67503346
C,-1.10736374,-2.10131014,5.93482246
C,-0.43032674,-0.88467914,6.16384646
C,-3.23179074,-1.03352914,6.49552046
C,-2.58209874,0.22306386,6.48893146
C,-5.34579974,0.09276086,6.89010346
C,-4.74842074,1.32467986,6.61735446
C,-1.18410674,0.29866186,6.30138946
C,-0.58173674,1.53709386,5.98598946
C,-3.36018574,1.39427886,6.40781246
C,-2.79336474,2.56213286,5.85649846
C,-5.55768974,2.42667486,6.31028446
C,-5.03713674,3.46614486,5.52837846
C,-1.40360174,2.62659686,5.62539246
C,-0.87713474,3.63912286,4.79369246
C,-3.64734874,3.53173786,5.28918646
C,-3.14970874,4.36643586,4.26576946
H,8.06258626,4.98894886,0.93439446
H,7.58667026,4.89797186,-1.43009854
H,7.14110126,3.70404986,-3.46935154
H,6.78563426,1.72297286,-4.75864654
H,6.55833426,-0.59372214,-5.08361454
H,7.27559226,-2.58047014,-5.53624354
H,7.03466826,-6.34310614,-2.78225554
H,7.69963126,-5.41231414,0.37944046
H,7.12145026,-6.71375314,3.34352146
H,7.88351026,-4.59160914,3.36516446
H,9.05868026,-2.70506614,4.26394746
H,9.00156326,-0.37188914,4.82114046
H,8.81878026,1.98597686,4.44049346
H,8.49478026,3.92949886,3.05950046
H,-6.97555274,4.18814886,4.95983046
H,-7.41930774,5.15140386,2.80069746
H,-7.89721174,4.98604686,0.44051846
H,-8.33544174,3.71368986,-1.56342454
H,-8.67021774,1.64910886,-2.75841454
H,-8.86984174,-0.73771014,-2.96535054
H,-8.95317274,-3.06526714,-2.32324454
H,-7.80998574,-4.92596514,-1.33003954
H,-7.13847474,-7.00482314,1.01289646
H,-7.47828974,-4.70038614,3.58811346
H,-6.67331774,-6.12751714,5.34050546
H,-7.37882474,-3.20015214,6.52768146
H,-6.41638974,0.06913386,7.02790246
H,-6.62741574,2.35146886,6.45174446
H,-2.75295208,2.57095332,-7.47365276
H,-3.29357002,3.04528743,-7.29947068
